ID attività,Data dell’attività,Nome attività,Tipo attività,Descrizione dell’attività,Tempo trascorso,Distanza,Frequenza cardiaca massima,Sforzo relativo,Tragitto pendolare,Nota privata sulle attività,Attrezzatura attività,Nome del file,Peso dell’atleta,Peso della bici,Tempo trascorso,Tempo in movimento,Distanza,Velocità massima,Velocità media,Dislivello positivo,Dislivello negativo,Dislivello minimo,Dislivello massimo,Pendenza massima,Pendenza media,Pendenza positiva media,Pendenza negativa media,Cadenza massima,Cadenza media,Frequenza cardiaca massima,Frequenza cardiaca media,Watt massimi,Watt medi,Calorie,Temperatura massima,Temperatura media,Sforzo relativo,Lavoro totale,Numero di corse,Tempo in salita,Tempo in discesa,Altro tempo,Sforzo percepito,Tipo,Ora di inizio,Potenza media ponderata,Conteggio potenza,Usa Sforzo percepito,Sforzo relativo percepito,Tragitto pendolare,Peso totale sollevato,Da caricamento,Distanza regolata in base alla pendenza,Ora osservazione meteorologica,Condizioni meteorologiche,Temperatura atmosferica,Temperatura apparente,Punto di rugiada,Umidità,Pressione atmosferica,Velocità del vento,Raffica di vento,Direzione del vento,Intensità precipitazione,Ora dell’alba,Ora del tramonto,Fase lunare,Bicicletta,Attrezzatura,Probabilità di precipitazione,Tipo di precipitazione,Copertura nuvolosa,Visibilità,Indice UV,Livelli di ozono,Numero di salti,Grit totale,Flow medio,Segnalato,Velocità media (tempo trascorso),Distanza su sterrato,Nuova distanza da terra esplorata,Distaza da terra esplorata,Numero di attività,Passi totali,Risparmio di carbonio,Lunghezza piscina,Carico di allenamento,Intensità,Passo in base alla pendenza medio,File multimediali
2790501977,"13 ott 2019, 13:03:13",Prima pedalata con il cancello post operazione,Ciclismo,"",4797,"18,06",174.0,38,false,,Fondriest superfast,activities/2957081729.fit.gz,68.0,20.0,4797.0,4339.0,18068.30078125,15.0,,540.0,656.0,384.1000061035156,679.0,32.5,-0.6680207848548889,,,,,174.0,140.0,,81.88046264648438,747.0,,,38.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,2138816.0,,,,,,,,,,,,,,,,,,,,,,,media/59D95F9E-ACDC-49D5-9C3D-9CBA8A8DE385.jpg|media/F99596D5-9C6C-411A-8402-AF2BDA368158.jpg|media/909C0B37-6399-43EF-B8C9-68142919BA50.jpg|media/C4069C80-E697-4D69-92B2-9692FB5ED725.jpg|media/043BEDB5-2745-4C3F-8CC0-21EF2E40CB8B.jpg
2960254677,"27 dic 2019, 14:14:40",Dopo 6 mesi ,Corsa,"",1066,"2,34",180.0,8,false,,"",activities/3153304735.fit.gz,68.0,,1066.0,1052.0,2344.39990234375,3.4000000953674316,2.200000047683716,295.0,308.0,383.5,406.70001220703125,16.5,0.05971677228808403,,,108.0,77.98662567138672,180.0,149.0,,,220.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,2479.10009765625,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3005089245,"12 gen 2020, 13:47:57",Dopo 6 mesi n2,Corsa,"",1375,"3,64",164.0,12,false,,"",activities/3203997285.fit.gz,68.0,,1375.0,1348.0,3644.10009765625,3.799999952316284,2.6530001163482666,78.0,82.0,402.6000061035156,550.0,41.5,2.8594164848327637,,,82.0,77.25695037841797,164.0,149.0,,,263.0,,18.0,12.0,,,,,,,,,,,0.0,,0.0,,1.0,4274.2001953125,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3020779744,"15 gen 2020, 16:14:40",Dopo 6 mesi n3,Corsa,"",1161,"3,58",181.0,13,false,,"",activities/3221604479.fit.gz,68.0,,1161.0,1161.0,3583.5,5.300000190734863,3.0859999656677246,37.0,34.0,499.3999938964844,547.5999755859375,8.5,0.42974746227264404,,,82.0,78.59142303466797,181.0,155.0,,,239.0,,19.0,13.0,,,,,,,,,,,0.0,,0.0,,1.0,3672.699951171875,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3022054412,"18 gen 2020, 13:36:27",Corsa pomeridiana,Corsa,,1166,"3,54",173.0,12,false,,"",activities/3223003544.fit.gz,68.0,,1166.0,1161.0,3540.39990234375,5.900000095367432,3.0390000343322754,65.0,77.0,503.20001220703125,555.5999755859375,17.299999237060547,-0.3276465833187103,,,86.0,78.5604476928711,173.0,154.0,,,237.0,,19.0,12.0,,,,,,,,,,,,,0.0,,1.0,3725.0,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3066885647,"02 feb 2020, 18:33:41",Corsa serale,Corsa,,1155,"4,08",159.0,4,false,,"",activities/3273317645.fit.gz,68.0,,1155.0,1155.0,4085.199951171875,5.199999809265137,3.5360000133514404,21.0,40.0,340.79998779296875,377.20001220703125,14.300000190734863,-0.4308234751224518,,,82.0,78.61975860595703,159.0,135.0,,,193.0,,20.0,4.0,,,,,,,,,,,,,0.0,,1.0,4087.199951171875,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3101151342,"15 feb 2020, 08:06:20",Giro del lago ,Ciclismo,"",10032,"57,46",169.0,42,false,,Fondriest superfast,activities/3311574106.fit.gz,68.0,20.0,10032.0,9621.0,57461.0,13.899999618530273,5.827000141143799,471.0,472.0,271.6000061035156,493.79998779296875,24.799999237060547,0.0024364350829273462,,,,,169.0,134.0,,102.3648452758789,1170.0,,13.0,42.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,2138816.0,,,,,,,,,,,,,,,,,,,,,,,""
3111059151,"18 feb 2020, 16:31:09",Corsa pomeridiana,Corsa,,1881,"5,26",189.0,31,false,,"",activities/3322692031.fit.gz,68.0,,1881.0,1849.0,5267.0,5.099999904632568,2.8499999046325684,134.0,149.0,489.20001220703125,593.0,47.79999923706055,-1.9327890872955322,,,111.0,78.04164123535156,189.0,161.0,,,394.0,,18.0,31.0,,,,,,,,,,,,,0.0,,1.0,5815.10009765625,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3153739477,"04 mar 2020, 15:21:03",Corsa pomeridiana,Corsa,,391,"1,20",152.0,1,false,,"",activities/3370175655.fit.gz,68.0,,391.0,391.0,1202.5999755859375,3.4000000953674316,3.0769999027252197,30.0,14.0,497.0,521.4000244140625,11.699999809265137,1.2639281749725342,,,82.0,79.85421752929688,152.0,143.0,,,70.0,,23.0,1.0,,,,,,,,,,,,,0.0,,1.0,1291.800048828125,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3153740422,"04 mar 2020, 15:29:01",Allunghi in salita ,Corsa,"",1972,"4,90",196.0,27,false,,"",activities/3370176646.fit.gz,68.0,,1972.0,1912.0,4899.60009765625,9.399999618530273,2.562000036239624,137.0,153.0,505.3999938964844,563.2000122070312,23.399999618530273,-0.38778674602508545,,,118.0,75.28622436523438,196.0,158.0,,,375.0,,21.0,27.0,,,,,,,,,,,0.0,,0.0,,1.0,5410.7998046875,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3158354930,"06 mar 2020, 07:21:15",Corsa mattutina,Corsa,,1697,"5,46",164.0,12,false,,"",activities/3375266952.fit.gz,68.0,,1697.0,1676.0,5459.0,5.099999904632568,3.259000062942505,122.0,133.0,490.0,542.2000122070312,45.29999923706055,-0.13921964168548584,,,124.0,79.9276123046875,164.0,149.0,,,328.0,,17.0,12.0,,,,,,,,,,,,,0.0,,1.0,5974.2998046875,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3162877918,"07 mar 2020, 15:28:02",Monte Generoso e Neve ,Ciclismo,"",7560,"32,12",165.0,32,false,,Fondriest superfast,activities/3380273606.fit.gz,68.0,20.0,7560.0,7139.0,32122.400390625,11.300000190734863,4.257999897003174,847.0,917.0,329.0,1344.800048828125,48.400001525878906,0.4893781244754791,,,,,165.0,129.0,,121.18229675292969,912.0,,21.0,32.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,2138816.0,,,,,,,,,,,,,,,,,,,,,,,media/05D95BA0-0899-4CDD-9DBA-DE65B5105A20.jpg|media/86277661-27AE-4594-A892-1990B4CB0D1D.jpg
3175064646,"11 mar 2020, 17:04:41",Corsa serale,Corsa,,1028,"4,00",163.0,5,false,,"",activities/3393771161.fit.gz,68.0,,1028.0,1028.0,4005.199951171875,5.099999904632568,3.8959999084472656,51.0,175.0,205.0,407.0,38.400001525878906,-3.160890817642212,,,104.0,80.22355651855469,163.0,141.0,,,190.0,,21.0,5.0,,,,,,,,,,,,,0.0,,1.0,4429.39990234375,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3290353263,"12 apr 2020, 15:07:04",Mendrisiotto un giorno in paradiso ,Ciclismo,"",7886,"41,01",190.0,88,false,,Fondriest superfast,activities/3517238385.fit.gz,68.0,20.0,7886.0,6855.0,41014.0,15.399999618530273,5.7220001220703125,624.0,619.0,281.79998779296875,584.4000244140625,33.29999923706055,0.008777490817010403,,,,,190.0,151.0,,136.5172882080078,1176.0,,25.0,88.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,2138816.0,,,,,,,,,,,,,,,,,,,,,,,media/16B285D9-0902-4A94-90CD-DBE20615CEAD.jpg|media/5BB66361-A70B-4C5F-9CD9-0C1D34B639EA.jpg|media/7040FFD5-76B6-4CD0-A33B-C4202C55F432.jpg
3452036067,"08 mag 2020, 16:08:21",Corsa serale,Corsa,,1563,"4,52",197.0,21,false,,"",activities/3687023554.fit.gz,68.0,,1563.0,1534.0,4528.39990234375,5.400000095367432,2.9520208835601807,206.0,105.0,266.6000061035156,398.3999938964844,50.0,2.490946054458618,,,82.0,76.96402740478516,197.0,157.0,,,315.0,,26.0,21.0,,,,,,,,,,,,,0.0,,1.0,5471.10009765625,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3452036819,"14 mag 2020, 18:36:01",Corsa serale,Corsa,,1648,"5,77",183.0,26,false,,"",activities/3687024259.fit.gz,68.0,,1648.0,1648.0,5777.5,4.400000095367432,3.5057644844055176,71.0,93.0,352.0,392.20001220703125,39.79999923706055,-0.36347901821136475,,,83.0,78.69652557373047,183.0,160.0,,,352.0,,24.0,26.0,,,,,,,,,,,,,0.0,,1.0,6031.5,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3468560780,"17 mag 2020, 18:37:57",Safari,Corsa,Superato da lepre e 3 cinghiali ,2672,"7,26",197.0,58,false,,"",activities/3704438809.fit.gz,68.0,,2672.0,2663.0,7266.7998046875,4.099999904632568,2.72880220413208,219.0,239.0,365.79998779296875,550.5999755859375,41.099998474121094,-0.2807287871837616,,,87.0,78.1382827758789,197.0,165.0,,,562.0,,25.0,58.0,,,,,,,,,,,0.0,,0.0,,1.0,8094.7001953125,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3472810533,"18 mag 2020, 15:52:25",Valle di Muggio,Ciclismo,"",8259,"41,10",190.0,106,false,,Fondriest superfast,activities/3708955445.fit.gz,68.0,20.0,8259.0,7959.0,41106.69921875,13.0,5.164807319641113,699.0,709.0,332.6000061035156,880.5999755859375,48.900001525878906,-0.01848847046494484,,,,,190.0,148.0,,109.69122314453125,1178.0,,28.0,106.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,2138816.0,,,,,,,,,,,,,,,,,,,,,,,media/09098029-70A7-4BF2-BC8C-3FD723B1230D.jpg|media/8E8C3C74-002E-4676-8AAA-108B22333F72.jpg
3510843533,"24 mag 2020, 18:40:43",Corsa serale,Corsa,,2654,"6,96",193.0,37,false,,"",activities/3749084139.fit.gz,,,2654.0,2434.0,6966.5,5.699999809265137,2.862161159515381,110.0,135.0,354.79998779296875,400.3999938964844,44.29999923706055,-0.3473767340183258,,,113.0,74.46928405761719,,157.67092895507812,,,498.0,,25.0,37.0,,,,,,,,,,,,,0.0,,1.0,7383.0,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3510853662,"25 mag 2020, 16:29:02",Giro serale,Ciclismo,,7241,"24,86",207.0,130,false,,Fondriest superfast,activities/3749094937.fit.gz,,20.0,7241.0,5576.0,24867.0,13.399999618530273,4.459648609161377,900.0,556.0,333.0,1143.4000244140625,16.299999237060547,0.003217115066945553,,,,,,161.1953125,,165.3426055908203,1039.0,,26.0,130.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,2138816.0,,,,,,,,,,,,,,,,,,,,,,,""
3609486772,"27 mag 2020, 16:33:23",Corsa serale,Corsa,,854,"2,22",192.0,23,false,,"",activities/3853299125.fit.gz,,,854.0,854.0,2223.60009765625,6.599999904632568,2.6037471294403076,104.0,11.0,387.3999938964844,492.3999938964844,19.600000381469727,4.191401481628418,,,83.0,77.08372497558594,,169.74911499023438,,,192.0,,26.0,23.0,,,,,,,,,,,,,0.0,,1.0,2675.699951171875,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3609487931,"27 mag 2020, 16:47:55",Corsa serale,Corsa,,1772,"4,46",190.0,36,false,,"",activities/3853300345.fit.gz,,,1772.0,1712.0,4466.7001953125,4.800000190734863,2.60905385017395,128.0,224.0,370.20001220703125,580.4000244140625,45.400001525878906,-2.0507309436798096,,,81.0,76.15218353271484,,165.12619018554688,,,333.0,,28.0,36.0,,,,,,,,,,,,,0.0,,1.0,4654.39990234375,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3674930328,"19 giu 2020, 14:43:27",Corsa pomeridiana,Corsa,,1018,"3,17",191.0,30,false,,"",activities/3923789441.fit.gz,,,1018.0,990.0,3175.699951171875,4.599999904632568,3.207777738571167,58.0,120.0,300.6000061035156,380.3999938964844,35.0,-2.0530905723571777,,,108.0,77.87407684326172,,172.77975463867188,,,223.0,,29.0,30.0,,,,,,,,,,,,,0.0,,1.0,3351.800048828125,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3674930937,"19 giu 2020, 15:45:10",Corsa pomeridiana,Corsa,,1271,"2,56",198.0,30,false,,"",activities/3923790082.fit.gz,,,1271.0,1060.0,2564.699951171875,4.0,2.4195282459259033,59.0,34.0,311.20001220703125,358.6000061035156,47.70000076293945,1.1151401996612549,,,81.0,78.9819107055664,,178.63368225097656,,,226.0,,30.0,30.0,,,,,,,,,,,,,0.0,,1.0,2776.5,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3674931873,"21 giu 2020, 16:32:06",Corsa serale,Corsa,,2109,"5,55",196.0,47,false,,"",activities/3923791042.fit.gz,,,2109.0,2024.0,5552.5,7.400000095367432,2.7433300018310547,108.0,130.0,327.3999938964844,401.3999938964844,37.79999923706055,-0.31697434186935425,,,103.0,74.366455078125,,167.77560424804688,,,425.0,,29.0,47.0,,,,,,,,,,,,,0.0,,1.0,6005.89990234375,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3674932633,"22 giu 2020, 17:22:05",Corsa serale,Corsa,,1649,"6,00",197.0,43,false,,"",activities/3923791873.fit.gz,,,1649.0,1649.0,6004.39990234375,5.400000095367432,3.6412370204925537,100.0,120.0,335.20001220703125,392.3999938964844,47.599998474121094,-0.3364199697971344,,,83.0,78.3943862915039,,168.522216796875,,,355.0,,29.0,43.0,,,,,,,,,,,,,0.0,,1.0,6297.2998046875,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3674933421,"26 giu 2020, 16:23:54",Corsa serale,Corsa,,1761,"3,88",193.0,22,false,,"",activities/3923792749.fit.gz,,,1761.0,1355.0,3883.60009765625,7.5,2.8661253452301025,59.0,52.0,354.3999938964844,391.20001220703125,49.5,0.19054485857486725,,,112.0,76.4496841430664,,158.69259643554688,,,322.0,,29.0,22.0,,,,,,,,,,,,,0.0,,1.0,4076.0,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3732239749,"29 giu 2020, 04:40:09",Corsa mattutina,Corsa,,5574,"6,36",88.0,2,false,,"",activities/3986350416.fit.gz,,,5574.0,5559.0,6362.10009765625,1.7999999523162842,1.1444684267044067,8.0,10.0,708.2000122070312,711.4000244140625,9.300000190734863,-0.009430848062038422,,,42.0,0.0,,59.641357421875,,,121.0,,35.0,2.0,,,,,,,,,,,,,0.0,,1.0,6380.7998046875,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3732240031,"30 giu 2020, 16:32:44",Corsa serale,Corsa,,213,"0,51",157.0,1,false,,"",activities/3986350738.fit.gz,,,213.0,181.0,512.7000122070312,6.800000190734863,2.832596778869629,51.0,4.0,383.79998779296875,435.0,39.29999923706055,9.323190689086914,,,116.0,80.39097595214844,,149.6815643310547,,,39.0,,31.0,1.0,,,,,,,,,,,,,0.0,,1.0,803.7000122070312,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3732244260,"04 lug 2020, 02:10:04",Escursione mattutina,Escursione,,11145,"8,95",167.0,26,false,,"",activities/3986355355.fit.gz,,,11145.0,9726.0,8950.0,2.0999999046325684,0.9202138781547546,1082.0,221.0,1383.4000244140625,2243.60009765625,50.0,9.611173629760742,,,80.0,51.963871002197266,,110.92271423339844,,,901.0,,19.0,26.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3732248594,"04 lug 2020, 11:00:57",Escursione pomeridiana,Escursione,,9959,"8,59",138.0,16,false,,"",activities/3986360031.fit.gz,,,9959.0,8252.0,8598.7998046875,2.5999999046325684,1.042026162147522,68.0,924.0,1422.4000244140625,2298.39990234375,41.20000076293945,-9.966506958007812,,,116.0,53.168296813964844,,96.59785461425781,,,621.0,,29.0,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3732249563,"05 lug 2020, 17:49:40",Corsa serale,Corsa,,2155,"7,00",189.0,52,false,,"",activities/3986361125.fit.gz,,,2155.0,2149.0,7008.0,5.099999904632568,3.261051654815674,88.0,103.0,251.60000610351562,329.6000061035156,39.599998474121094,-0.2168949842453003,,,111.0,77.4336929321289,,168.06468200683594,,,455.0,,30.0,52.0,,,,,,,,,,,,,0.0,,1.0,7230.2001953125,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3732252769,"06 lug 2020, 12:08:17",Corsa pomeridiana,Corsa,,7515,"7,00",172.0,32,false,,"",activities/3986364637.fit.gz,,,7515.0,6444.0,7006.39990234375,2.0999999046325684,1.0872750282287598,1035.0,201.0,1375.199951171875,2211.199951171875,50.0,11.926239013671875,,,79.0,50.108097076416016,,129.6155242919922,,,987.0,,30.0,32.0,,,,,,,,,,,,,0.0,,1.0,12110.900390625,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3732253517,"08 lug 2020, 14:51:06",Corsa pomeridiana,Corsa,,1783,"5,60",189.0,40,false,,"",activities/3986365589.fit.gz,,,1783.0,1712.0,5604.89990234375,6.099999904632568,3.273890256881714,105.0,122.0,326.20001220703125,427.20001220703125,47.400001525878906,-0.04638798162341118,,,81.0,77.2267074584961,,163.5084991455078,,,314.0,,31.0,40.0,,,,,,,,,,,,,0.0,,1.0,5833.39990234375,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3747578208,"10 lug 2020, 16:42:34",Giro serale,Ciclismo,,6467,"20,35",181.0,75,false,,Fondriest superfast,activities/4003301535.fit.gz,,20.0,6467.0,5080.0,20351.19921875,13.899999618530273,4.006141662597656,809.0,554.0,326.3999938964844,1125.0,20.899999618530273,1.2421871423721313,,,,,,149.39791870117188,,158.56434631347656,793.0,,28.0,75.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,2138816.0,,,,,,,,,,,,,,,,,,,,,,,""
3747578742,"11 lug 2020, 18:32:01",Corsa serale,Corsa,,1713,"6,06",187.0,38,false,,"",activities/4003302239.fit.gz,,,1713.0,1710.0,6059.7998046875,5.699999809265137,3.5437426567077637,71.0,96.0,354.0,391.20001220703125,31.299999237060547,-0.40925443172454834,,,81.0,78.74955749511719,,166.322998046875,,,335.0,,28.0,38.0,,,,,,,,,,,,,0.0,,1.0,6177.7001953125,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3752602184,"12 lug 2020, 07:45:53",Escursione mattutina,Escursione,,5713,"3,19",116.0,3,false,,"",activities/4008918222.fit.gz,,,5713.0,3783.0,3192.39990234375,1.7999999523162842,0.8438805341720581,205.0,289.0,2158.0,2421.199951171875,50.0,-2.6751034259796143,,,119.0,53.12919998168945,,67.2264404296875,,,150.0,,25.0,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3859968435,"24 lug 2020, 19:12:35",Corsa notturna,Corsa,,2244,"7,58",180.0,40,false,,"",activities/4130220027.fit.gz,,,2244.0,2238.0,7586.10009765625,6.400000095367432,3.3896782398223877,37.0,94.0,333.20001220703125,407.6000061035156,10.5,-0.7276465892791748,,,80.0,78.10094451904297,,162.4034881591797,,,442.0,,25.0,40.0,,,,,,,,,,,,,0.0,,1.0,7543.5,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3859969498,"29 lug 2020, 17:31:28",Corsa serale,Corsa,,3594,"6,38",179.0,29,false,,"",activities/4130221145.fit.gz,,,3594.0,2426.0,6388.89990234375,4.900000095367432,2.633512020111084,222.0,118.0,373.0,594.5999755859375,49.0,1.4963452816009521,,,121.0,76.56765747070312,,151.294189453125,,,424.0,,30.0,29.0,,,,,,,,,,,,,0.0,,1.0,7213.2998046875,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3859970075,"29 lug 2020, 18:32:26",Corsa serale,Corsa,,1793,"2,56",149.0,3,false,,"",activities/4130221814.fit.gz,,,1793.0,1742.0,2562.199951171875,5.5,1.4708380699157715,20.0,123.0,386.0,490.79998779296875,48.0,-3.3642961978912354,,,115.0,67.93030548095703,,122.47130584716797,,,173.0,,30.0,3.0,,,,,,,,,,,,,0.0,,1.0,2658.0,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
3859971895,"03 ago 2020, 18:03:34",Corsa serale,Corsa,,1849,"7,00",190.0,38,false,,"",activities/4130223781.fit.gz,,,1849.0,1818.0,7003.39990234375,5.400000095367432,3.852255344390869,113.0,130.0,176.8000030517578,275.3999938964844,37.79999923706055,-0.45692092180252075,,,110.0,80.04081726074219,,164.66868591308594,,,371.0,,22.0,38.0,,,,,,,,,,,,,0.0,,1.0,7177.60009765625,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
4006787162,"14 ago 2020, 12:10:33",Escursione pomeridiana,Escursione,,9263,"8,14",169.0,28,false,,"",activities/4288940834.fit.gz,,,9263.0,7938.0,8144.7998046875,1.899999976158142,1.0260518789291382,769.0,66.0,1842.4000244140625,2614.199951171875,49.5,8.88174057006836,,,116.0,51.853782653808594,,116.08545684814453,,,860.0,,26.0,28.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
4006789798,"15 ago 2020, 07:10:58",Escursione mattutina,Escursione,,4786,"3,96",122.0,7,false,,"",activities/4288943640.fit.gz,,,4786.0,3891.0,3962.89990234375,1.7999999523162842,1.018478512763977,26.0,423.0,2208.800048828125,2607.0,34.0,-10.048196792602539,,,116.0,53.68403625488281,,95.6375961303711,,,295.0,,24.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
4006793833,"15 ago 2020, 10:09:00",Escursione dell'ora di pranzo,Escursione,,8310,"6,13",166.0,12,false,,"",activities/4288947722.fit.gz,,,8310.0,5843.0,6137.5,2.0,1.0504021644592285,257.0,556.0,1847.5999755859375,2205.800048828125,47.79999923706055,-4.989002227783203,,,113.0,54.226318359375,,96.4850082397461,,,434.0,,29.0,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
4006795766,"16 ago 2020, 10:34:04",Escursione dell'ora di pranzo,Escursione,,3511,"4,04",155.0,12,false,,"",activities/4288949710.fit.gz,,,3511.0,3351.0,4040.60009765625,1.899999976158142,1.20578932762146,353.0,16.0,1056.5999755859375,1395.800048828125,49.5,8.37994384765625,,,80.0,53.68483352661133,,128.61691284179688,,,420.0,,29.0,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
4006798937,"19 ago 2020, 17:52:30",Corsa serale,Corsa,,3240,"7,63",190.0,44,false,,"",activities/4288953000.fit.gz,,,3240.0,2561.0,7630.0,4.900000095367432,2.9793050289154053,183.0,193.0,380.79998779296875,554.7999877929688,46.29999923706055,-0.42463958263397217,,,121.0,78.112060546875,,159.69309997558594,,,481.0,,28.0,44.0,,,,,,,,,,,,,0.0,,1.0,8228.599609375,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
4006800827,"27 ago 2020, 17:27:59",Corsa serale,Corsa,,3475,"8,34",175.0,17,false,,"",activities/4288955086.fit.gz,,,3475.0,2691.0,8348.7998046875,6.5,3.102489709854126,69.0,187.0,287.6000061035156,384.3999938964844,45.29999923706055,-0.5653507113456726,,,94.0,78.08216857910156,,146.20880126953125,,,449.0,,29.0,17.0,,,,,,,,,,,,,0.0,,1.0,8598.900390625,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
4006801766,"03 set 2020, 17:31:25",Corsa serale,Corsa,,1547,"5,86",191.0,34,false,,"",activities/4288956292.fit.gz,,,1547.0,1541.0,5859.60009765625,6.800000190734863,3.8024659156799316,55.0,80.0,346.79998779296875,392.79998779296875,39.099998474121094,-0.3959314525127411,,,84.0,78.72886657714844,,166.5243377685547,,,338.0,,26.0,34.0,,,,,,,,,,,,,0.0,,1.0,6005.5,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
4026109352,"07 set 2020, 15:04:12",Schwarzsee battezzato e fungato 🍄 ,Corsa,"",4425,"8,83",186.0,37,false,,"",activities/4309197890.fit.gz,,,4425.0,4245.0,8830.7998046875,5.099999904632568,2.080282688140869,402.0,423.0,995.2000122070312,1324.800048828125,49.5,-0.11550482362508774,,,113.0,73.5292739868164,,147.6360626220703,,,631.0,,23.0,37.0,,,,,,,,,,,0.0,,0.0,,1.0,11135.599609375,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
4062107814,"08 set 2020, 14:36:01",Corsa pomeridiana,Corsa,,3867,"2,00",154.0,5,false,,"",activities/4347245571.fit.gz,,,3867.0,1996.0,2002.300048828125,1.899999976158142,1.003156304359436,409.0,70.0,1051.5999755859375,1392.199951171875,50.0,16.900564193725586,,,79.0,54.48856735229492,,115.87397003173828,,,346.0,,29.0,5.0,,,,,,,,,,,,,0.0,,1.0,4370.60009765625,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
